Filename,MinX,MinY,MinZ,MaxX,MaxY,MaxZ,Width,Height,Depth
City_Pack\trah bag grey.glb,-0.11533650010824203,-0.20536759495735168,-0.1302521973848343,0.1211664006114006,0.20127959549427032,0.11619310081005096,0.23650290071964264,0.406647190451622,0.24644529819488525
City_Pack\Trash Can.glb,-1.5739569664001465,-1.8765339851379395,-1.6549559831619263,1.5739569664001465,1.750087022781372,1.6549559831619263,3.147913932800293,3.6266210079193115,3.3099119663238525
City_Pack\Tree.glb,-184.9799346923828,0.0,-155.37196350097656,123.4296646118164,509.0864562988281,168.36563110351562,308.4095993041992,509.0864562988281,323.7375946044922
City_Pack\Van.glb,-21.94452476501465,0.0001340000017080456,-40.55855941772461,21.94452476501465,34.329864501953125,39.67207717895508,43.8890495300293,34.32973050195142,80.23063659667969
City_Pack\Washing Line.glb,-0.0209249928593636,-0.0188777353614569,-0.0212476160377264,0.008859783411026,0.0189339630305767,0.0264863464981318,0.0297847762703896,0.0378116983920336,0.047733962535858196
City_Pack\Yellow Post-it.glb,-0.06020532175898552,-0.06001913920044899,-0.005052268970757723,0.06020532175898552,0.06001901999115944,0.005052328109741211,0.12041064351797104,0.12003815919160843,0.010104597080498934
Cube_World\Axe Stone.glb,-0.00581450434401631,-0.003156668972224,-0.00162138976156712,0.00156235159374774,0.0139795308932662,0.00162138685118407,0.00737685593776405,0.017136199865490198,0.00324277661275119
Cube_World\Bamboo Mid.glb,-0.00708742719143629,-0.00016744268941693,-0.00715513434261084,0.00747038098052144,0.0259550232440233,0.00832008477300406,0.01455780817195773,0.02612246593344023,0.015475219115614901
Cube_World\Bamboo-xBPj13w3JQ.glb,-0.00708742719143629,-0.00016744268941693,-0.00715513853356242,0.00747038098052144,0.0442366674542427,0.00832008477300406,0.01455780817195773,0.04440411014365963,0.01547522330656648
Cube_World\Bamboo.glb,-0.00708742719143629,-0.00016744268941693,-0.00715513341128826,0.00747038098052144,0.0170742012560368,0.00832008477300406,0.01455780817195773,0.01724164394545373,0.01547521818429232
Cube_World\Big Crystal.glb,-0.00779924355447292,-2.15017189475475e-05,-0.00771356327459216,0.00695833563804626,0.0165246240794659,0.00710513256490231,0.014757579192519181,0.01654612579841345,0.01481869583949447
Cube_World\Blank block.glb,-0.0100000007078052,-0.0100000007078052,-0.0100000025704503,0.0100000007078052,0.0100000007078052,0.0100000025704503,0.0200000014156104,0.0200000014156104,0.0200000051409006
Cube_World\Brick Block.glb,-0.0098453750833869,-0.00989595055580139,-0.00984537322074175,0.00984537415206432,0.00989595521241426,0.00984537787735462,0.01969074923545122,0.01979190576821565,0.01969075109809637
Cube_World\Bush.glb,-0.01542828977108,-0.000404701830120757,-0.01542828977108,0.0154282851144671,0.0191959422081709,0.0154282879084349,0.0308565748855471,0.01960064403829166,0.0308565776795149
Cube_World\Button.glb,-0.00661130156368017,-0.000108197978988755,-0.00661130249500275,0.00661130156368017,0.00446100393310189,0.00661130156368017,0.01322260312736034,0.0045692019120906445,0.01322260405868292
Cube_World\Cat.glb,-0.00655575795099139,-0.0123083386570215,4.81580173072871e-05,0.00655575795099139,0.00928626768290997,0.0187187474220991,0.01311151590198278,0.02159460633993147,0.018670589404791813
Cube_World\Cheese Block.glb,-0.00935052987188101,-0.00935053173452616,-0.00935053173452616,0.00935052987188101,0.00935053173452616,0.00935053173452616,0.01870105974376202,0.01870106346905232,0.01870106346905232
Cube_World\Chest Open.glb,-0.00918076280504465,-3.07343070744537e-05,-0.0154626499861479,0.00918076280504465,0.0279969666153193,0.00960782915353775,0.0183615256100893,0.028027700922393754,0.02507047913968565
Cube_World\Chick.glb,-0.00306281191296875,-0.00486866384744644,2.41073921642965e-05,0.00306281191296875,0.00335757387802005,0.0104487249627709,0.0061256238259375,0.00822623772546649,0.010424617570606604
Cube_World\Chicken.glb,-0.00306281191296875,-0.00486866384744644,2.41073921642965e-05,0.00306281191296875,0.00335757387802005,0.0124187534675002,0.0061256238259375,0.00822623772546649,0.012394646075335903
Cube_World\Coal Block.glb,-0.011221562512219,-0.0112215643748641,-0.0112215643748641,0.0112215681001544,0.0112215634435415,0.0112215634435415,0.0224431306123734,0.0224431278184056,0.0224431278184056
Cube_World\Crate.glb,-0.0100000007078052,-0.0100000007078052,-0.0100000025704503,0.0100000007078052,0.0100000007078052,0.0100000025704503,0.0200000014156104,0.0200000014156104,0.0200000051409006
Cube_World\Crystal Block.glb,-0.0110063208267093,-0.0110063226893544,-0.011006323620677,0.011006323620677,0.0110063217580318,0.0110063208267093,0.0220126444473863,0.022012644447386202,0.0220126444473863
Cube_World\Crystal.glb,-0.00632837461307645,9.28030422073789e-05,-0.00182932091411203,0.00131670036353171,0.00826108641922474,0.00598753429949284,0.007645074976608161,0.008168283377017362,0.007816855213604871
Cube_World\Cube Guy Character.glb,-0.0144591284915805,-0.00570699572563171,2.60996857832652e-05,0.0144591284915805,0.00570699572563171,0.0283880233764648,0.028918256983161,0.01141399145126342,0.028361923690681533
Cube_World\Cube Woman Character.glb,-0.0144591284915805,-0.00616332516074181,2.60996857832652e-05,0.0144591284915805,0.00715079577639699,0.0266154836863279,0.028918256983161,0.0133141209371388,0.026589384000544634
Cube_World\Dead Tree-4E3IOActVF.glb,-0.0181730892509222,-9.77278702407602e-10,-0.00649031903594732,0.0240676496177912,0.0499027632176876,0.00658470811322331,0.0422407388687134,0.0499027641949663,0.01307502714917063
Cube_World\Dead Tree-9dGXS7GrWc.glb,-0.0247321408241987,-3.09593292513455e-06,-0.00679432274773717,0.0324695594608784,0.0499217547476292,0.00869417563080788,0.057201700285077095,0.049924850680554335,0.01548849837854505
Cube_World\Dead Tree.glb,-0.00893508549779654,-2.69878410108504e-06,-0.00484544457867742,0.020776130259037,0.0438214130699635,0.00620902515947819,0.02971121575683354,0.04382411185406458,0.01105446973815561
Cube_World\Demon.glb,-0.0340528748929501,-0.0158712323755026,0.000301819440210238,0.0340528748929501,0.00704226596280932,0.0572932697832584,0.0681057497859002,0.02291349833831192,0.056991450343048165
Cube_World\Diamond Axe.glb,-0.00581450434401631,-0.003156668972224,-0.00162138976156712,0.00156235159374774,0.0139795308932662,0.00162138685118407,0.00737685593776405,0.017136199865490198,0.00324277661275119
Cube_World\Diamond Block.glb,-0.0113077303394675,-0.0113077303394675,-0.0113077303394675,0.011307729408145,0.0113077303394675,0.0113077303394675,0.022615459747612497,0.022615460678935,0.022615460678935
Cube_World\Diamond Pickaxe.glb,-0.00608280207961798,-0.003156668972224,-0.0015768981538713,0.00608280207961798,0.0139795308932662,0.00157689431216568,0.01216560415923596,0.017136199865490198,0.0031537924660369797
Cube_World\Diamond Shovel.glb,-0.002919752150774,-0.00301892030984163,-0.00124957202933729,0.002919752150774,0.0139269791543484,0.00124957296065986,0.005839504301548,0.01694589946419003,0.0024991449899971502
Cube_World\Dirt Block.glb,-0.0100000007078052,-0.00999999977648258,-0.0100000007078052,0.0100000007078052,0.00999999977648258,0.0100000007078052,0.0200000014156104,0.01999999955296516,0.0200000014156104
Cube_World\Dog.glb,-0.00475038168951869,-0.0132792890071869,-0.00020916476205457,0.00475038168951869,0.00770328100770712,0.0187739841639996,0.00950076337903738,0.02098257001489402,0.01898314892605417
Cube_World\Fence Center.glb,-0.00999999977648258,-0.00999999977648258,-0.00290604471229017,0.00999999977648258,0.00999999977648258,0.00290604471229017,0.01999999955296516,0.01999999955296516,0.00581208942458034
Cube_World\Fence Corner.glb,-0.00999999977648258,-0.00999999977648258,-0.00290604471229017,0.00290604284964502,0.00999999977648258,0.0100000007078052,0.0129060426261276,0.01999999955296516,0.01290604542009537
Cube_World\Fence End.glb,-0.00999999977648258,-0.00999999977648258,-0.00290604471229017,0.00290604284964502,0.00999999977648258,0.00290604471229017,0.0129060426261276,0.01999999955296516,0.00581208942458034
Cube_World\Fence T.glb,-0.00999999977648258,-0.00999999977648258,-0.00290604471229017,0.00999999977648258,0.00999999977648258,0.0100000007078052,0.01999999955296516,0.01999999955296516,0.01290604542009537
Cube_World\Flowers-0mxlGKYE9P.glb,-0.00960336625576019,-4.73532111300301e-07,-0.00859420467168093,0.00869378447532654,0.0096778804436326,0.00794181227684021,0.01829715073108673,0.0096783539757439,0.01653601694852114
Cube_World\Flowers.glb,-0.00969778001308441,-6.16232136962935e-05,-0.00903906021267176,0.00958898011595011,0.0102029060944915,0.00925581716001034,0.01928676012903452,0.010264529308187794,0.0182948773726821
Cube_World\Giant.glb,-0.032360315322876,-0.0160761848092079,0.000301819440210238,0.0323603041470051,0.00730968592688441,0.0455638207495213,0.0647206194698811,0.023385870736092308,0.04526200130931106
Cube_World\Goblin.glb,-0.0110178077593446,-0.00424530450254679,9.76536903181113e-05,0.0110178077593446,0.00378133286722004,0.0202612448483706,0.0220356155186892,0.00802663736976683,0.02016359115805249
Cube_World\Gold Axe.glb,-0.00581450434401631,-0.003156668972224,-0.00162138976156712,0.00156235159374774,0.0139795308932662,0.00162138685118407,0.00737685593776405,0.017136199865490198,0.00324277661275119
Cube_World\Gold Sword.glb,-0.00295074633322656,-0.00262520252726972,-0.00133333832491189,0.00295074633322656,0.0179084148257971,0.00133333704434335,0.00590149266645312,0.02053361735306682,0.00266667536925524
Cube_World\Grass Block.glb,-0.0100000007078052,-0.00999999977648258,-0.0100000007078052,0.0100000007078052,0.00999999977648258,0.0100000007078052,0.0200000014156104,0.01999999955296516,0.0200000014156104
Cube_World\Grass Small.glb,-0.00289923301897943,-4.17057804957821e-10,-0.00231836107559502,0.0034274326171726,0.00694125378504395,0.00194669247139245,0.006326665636152031,0.006941254202101755,0.00426505354698747
Cube_World\Grass.glb,-0.0045105847530067,-5.96165727895226e-10,-0.00318515789695084,0.00324925710447133,0.0104449689388275,0.00391669664531946,0.00775984185747803,0.010444969534993229,0.0071018545422703
Cube_World\Grey Bricks.glb,-0.0100626833736897,-0.0100951632484794,-0.0100690787658095,0.0100191971287131,0.0101095624268055,0.0102011114358902,0.0200818805024028,0.020204725675284897,0.0202701902016997
Cube_World\Hedgehog.glb,-0.00529046403244138,-0.00603821920230985,8.43810994410887e-05,0.00529046403244138,0.00627439003437757,0.0103182625025511,0.01058092806488276,0.01231260923668742,0.010233881403110011
Cube_World\Horse.glb,-0.00521797547116876,-0.0178046692162752,-0.00024522450985387,0.00521797547116876,0.0158704090863466,0.0293621849268675,0.01043595094233752,0.0336750783026218,0.02960740943672137
Cube_World\Ice Block.glb,-0.0100000007078052,-0.00999999977648258,-0.0100000007078052,0.0100000007078052,0.00999999977648258,0.0100000007078052,0.0200000014156104,0.01999999955296516,0.0200000014156104
Cube_World\Key.glb,-0.00490104174241424,-0.00491765048354864,-0.00158848194405437,0.014408839866519,0.00490104174241424,0.00158848194405437,0.01930988160893324,0.00981869222596288,0.00317696388810874
Cube_World\Lever.glb,-0.00661130156368017,-0.000309783878037706,-0.00661130156368017,0.0131266862154007,0.0126616330817342,0.00661130249500275,0.019737987779080868,0.012971416959771906,0.01322260405868292
Cube_World\Metal Block.glb,-0.010464602150023,-0.0104646012187004,-0.0104646002873778,0.0104646002873778,0.0104645974934101,0.0104645974934101,0.020929202437400797,0.0209291987121105,0.0209291977807879
Cube_World\Metal Door.glb,-0.00999999977648258,1.6745483888414e-09,0.0081040021032095,0.00999999977648258,0.0399999991059303,0.0111273201182485,0.01999999955296516,0.03999999743138191,0.003023318015039
Cube_World\minecart.glb,-0.00980096403509378,0.000371043686755002,-0.00885419826954603,0.00980096403509378,0.0112991724163294,0.00885419547557831,0.01960192807018756,0.010928128729574398,0.01770839374512434
Cube_World\Mushroom.glb,-0.00912632048130035,-4.29372521466576e-05,-0.0081412848085165,0.00892235804349184,0.0113055361434817,0.00805495399981737,0.01804867852479219,0.011348473395628358,0.01619623880833387
Cube_World\Pickaxe Gold.glb,-0.00608280207961798,-0.003156668972224,-0.0015768981538713,0.00608280207961798,0.0139795308932662,0.00157689431216568,0.01216560415923596,0.017136199865490198,0.0031537924660369797
Cube_World\Pickaxe Wood.glb,-0.00608280207961798,-0.003156668972224,-0.0015768981538713,0.00608280207961798,0.0139795308932662,0.00157689431216568,0.01216560415923596,0.017136199865490198,0.0031537924660369797
Cube_World\Pig.glb,-0.00418921653181314,-0.0107184257358313,7.16382201062515e-05,0.00418921653181314,0.00959702860563993,0.0160986483097076,0.00837843306362628,0.02031545434147123,0.01602701008960135
Cube_World\Plant-n31PjUy6Ra.glb,-0.0165864862501621,0.000103569225757383,-0.0165864881128073,0.0165864862501621,0.00905223656445742,0.0165864862501621,0.0331729725003242,0.008948667338700037,0.0331729743629694
Cube_World\Plant.glb,-0.0133019061759114,0.000103570433566347,-0.013301907107234,0.0133019061759114,0.0073389932513237,0.0133019052445889,0.0266038123518228,0.007235422817757353,0.0266038123518229
Cube_World\Raccoon.glb,-0.013224477879703,-0.0236628223210573,8.94120312295854e-05,0.0132246296852827,0.0365057438611984,0.0261204801499844,0.0264491075649857,0.060168566182255696,0.026031068118754816
Cube_World\Rail Corner.glb,-0.00775203108787537,-0.000145603306009434,-0.00765645829960704,0.0100000072270632,0.00115911685861647,0.00999999977648258,0.01775203831493857,0.001304720164625904,0.01765645807608962
Cube_World\Rail Incline.glb,-0.00999999232590199,-5.64861766179092e-05,-0.00736922444775701,0.0100000072270632,0.021159116178751,0.00736922258511186,0.019999999552965192,0.021215602355368908,0.014738447032868869
Cube_World\Rail Straight.glb,-0.00999999325722456,-0.000145603757118806,-0.00736922258511186,0.0100000072270632,0.00115911848843098,0.00736922258511186,0.02000000048428776,0.001304722245549786,0.01473844517022372
Cube_World\Rock-Xx1Jkg77vJ.glb,-0.00599992554634809,-5.86050152850959e-10,-0.00354031636379659,0.00669249473139644,0.00816293712705374,0.00871190149337053,0.01269242027774453,0.008162937713103892,0.01225221785716712
Cube_World\Rock.glb,-0.0045991656370461,-7.94421584071614e-10,-0.00450690183788538,0.00474011898040771,0.00504324352368712,0.00451775640249252,0.00933928461745381,0.005043244318108704,0.0090246582403779
Cube_World\Sheep.glb,-0.00491092214360833,-0.0136467218399048,-0.000183845870196819,0.00491092214360833,0.012123079970479,0.0155818304046988,0.00982184428721666,0.0257698018103838,0.01576567627489562
Cube_World\Shovel Gold.glb,-0.002919752150774,-0.00301892030984163,-0.00124957202933729,0.002919752150774,0.0139269791543484,0.00124957296065986,0.005839504301548,0.01694589946419003,0.0024991449899971502
Cube_World\Skeleton.glb,-0.0161076635122299,-0.00655838940292597,0.000119832548080012,0.0159898586571217,0.0179429724812508,0.0460035651922226,0.0320975221693516,0.024501361884176773,0.04588373264414259
Cube_World\Snow Block.glb,-0.0100000007078052,-0.00999999977648258,-0.0100000007078052,0.0100000007078052,0.00999999977648258,0.0100000007078052,0.0200000014156104,0.01999999955296516,0.0200000014156104
Cube_World\Steve.glb,-0.0144591284915805,-0.00585857918485999,2.60996857832652e-05,0.0144591284915805,0.00720902625471354,0.0266154836863279,0.028918256983161,0.01306760543957353,0.026589384000544634
Cube_World\Stone Block.glb,-0.0100000007078052,-0.0100000007078052,-0.0100000025704503,0.0100000007078052,0.0100000007078052,0.0100000025704503,0.0200000014156104,0.0200000014156104,0.0200000051409006
Cube_World\Stone Pickaxe.glb,-0.00608280207961798,-0.003156668972224,-0.0015768981538713,0.00608280207961798,0.0139795308932662,0.00157689431216568,0.01216560415923596,0.017136199865490198,0.0031537924660369797
Cube_World\Stone Shovel.glb,-0.002919752150774,-0.00301892030984163,-0.00124957202933729,0.002919752150774,0.0139269791543484,0.00124957296065986,0.005839504301548,0.01694589946419003,0.0024991449899971502
Cube_World\Sword Diamond.glb,-0.00295074633322656,-0.00262520252726972,-0.00133333832491189,0.00295074633322656,0.0179084148257971,0.00133333704434335,0.00590149266645312,0.02053361735306682,0.00266667536925524
Cube_World\Sword Stone.glb,-0.00295074633322656,-0.00262520252726972,-0.00133333832491189,0.00295074633322656,0.0179084148257971,0.00133333704434335,0.00590149266645312,0.02053361735306682,0.00266667536925524
Cube_World\Tree-ahBEW2RRgq.glb,-0.0228209178894758,-2.69878410108504e-06,-0.0246255230158567,0.0306446831673384,0.0665267035365105,0.0186108853667974,0.0534656010568142,0.06652940232061158,0.0432364083826541
Cube_World\Tree-s8XdT4FOZz.glb,-0.025923416018486,-9.4002583495012e-10,-0.0183740649372339,0.0352213978767395,0.060800239443779,0.0239987503737211,0.0611448138952255,0.060800240383804834,0.042372815310955
Cube_World\Tree.glb,-0.0454407781362534,-3.09593292513455e-06,-0.0243629384785891,0.0458977408707142,0.077059417963028,0.0231027025729418,0.0913385190069676,0.07706251389595313,0.0474656410515309
Cube_World\Wolf.glb,-0.0055269724689424,-0.0127532733604312,-0.00011134611122543,0.00552713684737682,0.00967392232269049,0.0176486726850271,0.01105410931631922,0.022427195683121688,0.01776001879625253
Cube_World\Wood Axe.glb,-0.00581450434401631,-0.003156668972224,-0.00162138976156712,0.00156235159374774,0.0139795308932662,0.00162138685118407,0.00737685593776405,0.017136199865490198,0.00324277661275119
Cube_World\Wood Chest.glb,-0.00918076280504465,-3.07340269500855e-05,-0.00960783381015062,0.00918076280504465,0.0190224330872297,0.0103057147935033,0.0183615256100893,0.019053167114179786,0.01991354860365392
Cube_World\Wood Planks Block.glb,-0.00999999977648258,-0.0100000035017729,-0.0100000035017729,0.00999999977648258,0.0100000035017729,0.0100000035017729,0.01999999955296516,0.0200000070035458,0.0200000070035458
Cube_World\Wood Shovel.glb,-0.002919752150774,-0.00301892030984163,-0.00124957202933729,0.002919752150774,0.0139269791543484,0.00124957296065986,0.005839504301548,0.01694589946419003,0.0024991449899971502
Cube_World\Wooden Sword.glb,-0.00295074633322656,-0.00262520252726972,-0.00133333832491189,0.00295074633322656,0.0179084148257971,0.00133333704434335,0.00590149266645312,0.02053361735306682,0.00266667536925524
Cube_World\Yeti.glb,-0.0255228485912085,-0.0156224556267262,0.000157625443534926,0.0255228485912085,0.00489156972616911,0.0316303037106991,0.051045697182417,0.020514025352895312,0.03147267826716418
Cube_World\Zombie.glb,-0.0148736704140902,-0.00698775146156549,0.000233548722462729,0.0148736704140902,0.00302348076365888,0.027936477214098,0.0297473408281804,0.01001123222522437,0.027702928491635272
Food_Pack\Apple Green.glb,-0.00401255069300532,-0.00399352237582207,-0.00394196389243007,0.00401196721941233,0.00399352191016078,0.0045754206366837,0.00802451791241765,0.00798704428598285,0.00851738452911377
Food_Pack\Avocado.glb,-0.00376571412198246,-0.00495446752756834,-0.00337494118139148,0.00376571412198246,0.000443059427198023,0.00756411300972104,0.00753142824396492,0.005397526954766363,0.01093905419111252
Food_Pack\Bacon.glb,-0.00560544524341822,-0.000630616734270006,-0.000212678176467307,0.00596934044733644,0.00233701523393393,1.92857529945911e-09,0.011574785690754659,0.002967631968203936,0.00021268010504260645
Food_Pack\Banana.glb,-0.00706673227250576,-0.00116318801883608,-0.00445745559409261,0.00468721846118569,0.00193160644266754,0.009584647603333,0.01175395073369145,0.0030947944615036197,0.01404210319742561
Food_Pack\Bottle-Pc8dM9Ja4V.glb,-0.00225837994366884,-0.00225837947800756,-1.08439826362883e-05,0.00225837901234627,0.00225837947800756,0.0162199568003416,0.00451675895601511,0.00451675895601512,0.016230800782977887
Food_Pack\Bottle.glb,-0.00225837994366884,-0.00225837947800756,-1.08439826362883e-05,0.00225837901234627,0.00225837947800756,0.0156272109597921,0.00451675895601511,0.00451675895601512,0.015638054942428387
Food_Pack\Bread Slice.glb,-0.00347385765053332,-0.000541386136319488,-0.00490564899519086,0.00345952925272286,0.000541386136319488,0.0035645856987685,0.00693338690325618,0.001082772272638976,0.008470234693959359
Food_Pack\Bread.glb,-0.00346669391728938,-0.00599524844437838,7.1177892095875e-05,0.00346669391728938,0.00599524844437838,0.00854141265153885,0.00693338783457876,0.01199049688875676,0.008470234759442976
Food_Pack\Broccoli.glb,-0.00378828402608633,-0.00324956676922739,-3.29324175254442e-05,0.00372634106315672,0.00319448905065656,0.00896336138248444,0.00751462508924305,0.0064440558198839495,0.008996293800009884
Food_Pack\Burger.glb,-0.0084622809663415,-0.00859638303518295,-0.00420013256371021,0.00805707834661007,0.00840429216623306,0.00645208638161421,0.01651935931295157,0.01700067520141601,0.010652218945324421
Food_Pack\Carrot.glb,-0.00468860240653157,-0.00475139077752829,-0.00986527744680643,0.00477866595610976,0.0045648249797523,0.0179201774299145,0.00946726836264133,0.00931621575728059,0.02778545487672093
Food_Pack\Cheeseburger.glb,-0.00733300019055605,-0.00750089250504971,-0.00417731888592243,0.00731463497504592,0.00790869537740946,0.0052045676857233,0.01464763516560197,0.01540958788245917,0.00938188657164573
Food_Pack\Chicken Leg.glb,-0.00788506492972374,-0.00305973668582737,-0.00294414069503546,0.00610456569120288,0.00305973645299673,0.0028709911275655,0.013989630620926619,0.0061194731388241,0.005815131822600961
Food_Pack\Chocolate Bar.glb,-0.00287605216726661,-0.00437101209536195,0.000256791216088459,0.00287605216726661,0.00437101209536195,0.00093991041649133,0.00575210433453322,0.0087420241907239,0.000683119200402871
Food_Pack\Chopsticks.glb,-0.00814906135201454,-0.000630350550636649,-0.000265858048805967,0.00814906135201454,0.000630350492428988,0.000265858048805967,0.01629812270402908,0.001260701043065637,0.000531716097611934
Food_Pack\Cooking Pot-lMEdEOMg9L.glb,-0.0114528387784958,-0.00996080599725246,0.000414820708101615,0.0114528387784958,0.00996080599725246,0.00663902424275875,0.0229056775569916,0.01992161199450492,0.006224203534657135
Food_Pack\Cooking Pot.glb,-0.0123395342379808,-0.00996080599725246,-0.00411797827109694,0.01183598395437,0.00996080599725246,0.00663902424275875,0.0241755181923508,0.01992161199450492,0.010757002513855689
Food_Pack\Corndog.glb,-0.00128078041598201,-0.00128078041598201,-2.68728058472334e-06,0.00128078041598201,0.00128078041598201,0.0135155385360122,0.00256156083196402,0.00256156083196402,0.013518225816596924
Food_Pack\Croissant.glb,-0.0065223672427237,-0.00455597741529346,-0.00274892314337194,0.0065223672427237,0.00274892314337194,0.00274892314337194,0.0130447344854474,0.0073049005586654,0.00549784628674388
Food_Pack\Cupcake.glb,-0.00387713685631752,-0.0036037196405232,-0.00122494029346853,0.00346443546004593,0.00365428579971194,0.00809063389897346,0.00734157231636345,0.00725800544023514,0.00931557419244199
Food_Pack\Donut.glb,-0.00428817328065634,-0.00443712808191776,-0.00127476616762578,0.00430232798680663,0.00426063779741526,0.00163906021043658,0.00859050126746297,0.00869776587933302,0.00291382637806236
Food_Pack\Double Cheeseburger.glb,-0.00766597967594862,-0.00750089250504971,-0.00417731888592243,0.00727485958486795,0.00790869537740946,0.00779455946758389,0.01494083926081657,0.01540958788245917,0.01197187835350632
Food_Pack\Egg Fried.glb,-0.00468386244028807,-0.00519823702052236,-0.000131017295643687,0.00723747489973903,0.00596895255148411,0.000940292258746922,0.0119213373400271,0.011167189572006471,0.001071309554390609
Food_Pack\Egg.glb,-0.0018162700580433,-0.0018162700580433,-2.91170181299094e-05,0.0018162700580433,0.0018162700580433,0.0046297968365252,0.0036325401160866,0.0036325401160866,0.0046589138546551095
Food_Pack\Eggplant.glb,-0.00572154438123107,-0.00359003874473274,-0.00722528900951147,0.00390082411468029,0.00359003804624081,0.0102945035323501,0.00962236849591136,0.00718007679097355,0.01751979254186157
Food_Pack\Fries.glb,-0.00465785805135965,-0.00450966274365783,-0.00011950788757531,0.00483052199706435,0.00875320937484503,0.00573797803372145,0.009488380048424,0.013262872118502859,0.005857485921296759
Food_Pack\Frying Pan.glb,-0.00868658907711506,-0.0187501646578312,0.000392393674701452,0.00868658907711506,0.00913362111896276,0.00292263436131179,0.01737317815423012,0.027883785776793957,0.002530240686610338
Food_Pack\Hotdog.glb,-0.00392646435648203,-0.00833826791495085,-0.00304357707500458,0.00392646435648203,0.0082806721329689,0.00105012813583016,0.00785292871296406,0.01661894004791975,0.00409370521083474
Food_Pack\Ice Cream.glb,-0.00255737872794271,-0.00254644476808608,-0.00155382649973035,0.00259809498675168,0.00260902824811637,0.00772065250203013,0.0051554737146943894,0.00515547301620245,0.00927447900176048
Food_Pack\Ketchup Bottle.glb,-0.00249781785532832,-0.00249781785532832,-0.000167488775332458,0.00249781785532832,0.00249781785532832,0.0151594551280141,0.00499563571065664,0.00499563571065664,0.015326943903346558
Food_Pack\Lettuce.glb,-0.00830620341002941,-0.00830620341002941,-0.00734327221289277,0.00830620247870684,0.00830620247870684,0.00634169252589345,0.016612405888736248,0.016612405888736248,0.01368496473878622
Food_Pack\Mushroom Sliced.glb,-0.00206724507734179,-0.00115464173723012,-9.98030518530868e-05,0.00206724554300308,0.0030117288697511,0.00166509905830026,0.00413449062034487,0.00416637060698122,0.0017649021101533468
Food_Pack\Pancakes Stack.glb,-0.00738311791792512,-0.0073831151239574,-0.000932167982682586,0.00842349976301193,0.00882258731871843,0.00544216064736247,0.015806617680937052,0.01620570244267583,0.0063743286300450555
Food_Pack\Pepper Green.glb,-0.00337083544582129,-0.00355894141830504,0.000176983958226629,0.0033692519646138,0.00355894141830504,0.0113427992910147,0.00674008741043509,0.00711788283661008,0.011165815332788072
Food_Pack\Pizza Slice.glb,-0.00535928783938289,-0.000321808125590906,1.99832575162873e-05,0.00535928783938289,0.011315337382257,0.00114791130181402,0.01071857567876578,0.011637145507847906,0.0011279280442977326
Food_Pack\Pizza.glb,-0.0168150402605534,-0.0166353713721037,-0.000141090888064355,0.0169033352285624,0.0169332474470139,0.00146823935210705,0.0337183754891158,0.0335686188191176,0.001609330240171405
Food_Pack\Plate Square.glb,-0.00818522833287716,-0.00818522833287716,8.17343170638196e-05,0.00818522833287716,0.00818522833287716,0.00139697338454425,0.01637045666575432,0.01637045666575432,0.0013152390674804305
Food_Pack\Popsicle Chocolate.glb,-0.00145550933666527,-0.000399217446101829,-0.00263277161866426,0.00145550933666527,0.000399217446101829,0.00726727349683642,0.00291101867333054,0.000798434892203658,0.00990004511550068
Food_Pack\Popsicle.glb,-0.00145550933666527,-0.000399217446101829,-0.00263277161866426,0.00145550933666527,0.000399217446101829,0.00726727349683642,0.00291101867333054,0.000798434892203658,0.00990004511550068
Food_Pack\Pumpkin.glb,-0.00716953631490469,-0.00756155839189887,-4.1293245885754e-05,0.00780310248956084,0.00756155839189887,0.00926815811544657,0.014972638804465529,0.01512311678379774,0.009309451361332323
Food_Pack\Soda.glb,-0.00455896975472569,-0.00455896928906441,3.87708751077298e-05,0.00455896928906441,0.00455896928906441,0.0192679837346077,0.0091179390437901,0.00911793857812882,0.01922921285949997
Food_Pack\Spoon.glb,-0.0019786674529314,-0.00711362296715379,-0.000545325165148824,0.00194945023395121,0.0117372022941709,0.000290099647827446,0.00392811768688261,0.01885082526132469,0.00083542481297627
Food_Pack\Steak.glb,-0.00394466565921903,-0.00879662949591875,-0.00169835251290351,0.00925450399518013,0.0103299710899591,0.00169835251290351,0.01319916965439916,0.01912660058587785,0.00339670502580702
Food_Pack\Sushi Nigiri.glb,-0.00331249553710222,-0.00139597267843783,7.94958395999856e-06,0.00266350898891687,0.00131977361161262,0.00235147448256612,0.0059760045260190894,0.00271574629005045,0.0023435248986061214
Food_Pack\Sushi.glb,-0.00146295747254044,-0.00146295747254044,-0.000771737133618444,0.00146295747254044,0.00146295747254044,0.000771737133618444,0.00292591494508088,0.00292591494508088,0.001543474267236888
Food_Pack\Tentacle.glb,-0.00307699386030436,-0.0013120531802997,-0.00173882266972214,0.00454316521063447,0.00136105285491794,0.00101785873994231,0.00762015907093883,0.00267310603521764,0.0027566814096644503
Food_Pack\Tomato Slice.glb,-0.00276503129862249,-0.00175924832001328,-0.00020838639466092,0.00529150338843465,0.0049267141148448,0.000556591723579913,0.008056534687057141,0.00668596243485808,0.0007649781182408331
Food_Pack\Tomato.glb,-0.0037624454125762,-0.00376238347962499,-0.00224248366430402,0.00376236136071384,0.00376242236234248,0.00402130139991641,0.00752480677329004,0.00752480584196747,0.00626378506422043
